osm_type,osm_id,name
W,555001397,"B, Aldwyn Court, Lower Swatara Township, Dauphin County, Pennsylvania, 17057, United States of America"
N,558578013,"Frankenberg, Kulmbach, Landkreis Kulmbach, Bayern, 95336, Deutschland"
N,560852878,"Mongu, Mongu District, Western Province, Zambia"
N,565425441,"Marbach, Eppenschlag, Schönberg (VGem), Landkreis Freyung-Grafenau, Bayern, 94536, Deutschland"
N,571400151,"Tumakuru, Tumkur taluk, Tumakuru, Karnataka, 572101, India"
N,571433514,"Koppala, Karnataka, India"
N,571469929,"Guntur, Andhra Pradesh, 522001, India"
N,571503830,"Lüne, Lüne-Moorfeld, Lüneburg, Niedersachsen, 21337, Deutschland"
N,571773704,"Meerut, Uttar Pradesh, 250001, India"
W,578629568,"23, Rathausstraße, Unterleinach, Leinach, Landkreis Würzburg, Bayern, 97274, Deutschland"
W,589706033,"Rathaus Münchhausen, 82, Marburger Straße, Münchhausen, Landkreis Marburg-Biedenkopf, Hessen, 35117, Deutschland"
N,593878343,"Kolhapur, Karvir, Kolhapur, Maharashtra, 416003, India"
N,596240485,"Hove, Brighton and Hove, England, BN3 2AD, United Kingdom"
N,599928329,"Heil, Bergkamen, Kreis Unna, Nordrhein-Westfalen, 59192, Deutschland"
N,619091882,"Navi Mumbai, Thane Taluka, Thane, Maharashtra, India"
W,636066000,"9, Oberdorfer Straße, Sterzhausen, Lahntal, Landkreis Marburg-Biedenkopf, Hessen, 35094, Deutschland"
N,639654218,"Baiersdorf, Baiersdorf, Germany"
W,640006564,"office of land registrar north province zone, Ruhengeri - Gisenyi Road, Muhoza, Musanze, Majyaruguru, Rwanda"
N,659535045,"Frankenwarte, Spechtweg, Steinbachtal, Würzburg, Bayern, 97082, Deutschland"
W,662760153,"Bug House, Adventure Bridge, Houston, Harris County, Texas, 77030, United States of America"
W,663481229,"Canon Athiriver, Athi River, Mavoko, Machakos, Kenya"
W,672194345,"Niger State House Assembly, Minna-Zungeru Road, Minna, Bosso, Niger, Nigeria"
W,673292342,"Unterer Markt, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
W,678380903,"Meru, Imenti North, Meru, 60200, Kenya"
W,682712527,"Rathaus, 1, Am Markt, Faules Eck, Zentrum, Tübingen, Landkreis Tübingen, Baden-Württemberg, 72070, Deutschland"
N,687511075,"Waggonhalle, Rudolf-Bultmann-Straße, Biegenviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35039, Deutschland"
W,692648474,"Klima Arena, 6, Dietmar-Hopp-Straße, Sinsheim-Süd, Sinsheim, Verwaltungsgemeinschaft Sinsheim, Rhein-Neckar-Kreis, Baden-Württemberg, 74889, Deutschland"
N,703497634,"San Felipe Lazy Hill, Archipiélago de San Andrés, Providencia y Santa Catalina, Colombia"
W,704502493,"Barangaroo Harbour Park, Barangaroo, Sydney CBD, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia"
W,710980939,"Villa Rheinburg, 1, Reichenaustraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Baden-Württemberg, 78467, Deutschland"
N,711491831,"Karatina, Mathira West, Nyeri, 10101, Kenya"
N,738885245,"Cardiff, Cymru / Wales, CF10 2AF, United Kingdom"
W,754857380,"Gerhart-Potthoff-Bau, 3, Hettnerstraße, Bayrisches Viertel, Südvorstadt-West, Südvorstadt, Plauen, Dresden, Sachsen, 01069, Deutschland"
W,763124912,"Kleingarten, 11, Am Staudengarten, Vötting, Freising, Landkreis Freising, Bayern, 85354, Deutschland"
N,780536498,"Gandhinagar, Gandhinagar Taluka, Gandhinagar, Gujarat, India"
W,781993677,"Gewerbliche und Hauswirtschaftlich-Sozialpflegerische Schulen Emmendingen GHSE, Weinstockstraße, Kastelberg, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
W,781993687,"Werkstätten (GHSE), Jahnstraße, Kastelberg, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
W,787918114,"Place de Caen, Heuchelhof, Würzburg, Bayern, 97084, Deutschland"
N,792010169,"Seacliff, California, United States"
N,817321619,"Emmendingen Bahnhof, Bahnhofstraße, Quartier Dreikönig, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
W,817729965,"Staatliche Fachoberschule und Berufsoberschule Erlangen, 1c, Drausnickstraße, Röthelheimpark, Erlangen, Bayern, 91052, Deutschland"
N,817806338,"Emmendingen Bahnhof, Bahnhofstraße, Quartier Dreikönig, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
W,818766945,"Umweltstation, 5, Nigglweg, Würzburg Altstadt, Würzburg, Bayern, 97082, Deutschland"
N,861942904,"Chez Danger, Saint-Brice, Cognac, Charente, Nouvelle-Aquitaine, France métropolitaine, 16100, France"
N,864212820,"Sent, Grisons, Switzerland"
N,871357842,"La Victoria, Santo Domingo, Dominican Republic"
W,898525616,"8, Güterzufuhrstraße, Ströbitz, Cottbus - Chóśebuz, Brandenburg, 03046, Deutschland"
N,902983025,"Lon, Burkina Faso"
N,917928963,"Abernethy, Perth and Kinross, Alba / Scotland, PH2 9JL, United Kingdom"
N,942873623,"Dres, Cles, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38023, Italia"
W,948728425,"mazimbu, Mazimbu Darajani, Morogoro Municipal, Morogoro, Coastal Zone, Tanzania"
N,956179375,"Fernabrünst, Bavaria, Germany"
N,959618169,"Xalapa, Veracruz, 91170, México"
W,989352080,"1, Ingolstadter Hof, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
N,990078879,"Stadtbibliothek Erlangen, 1, Marktplatz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
W,991425177,"Grand-Place - Grote Markt, Quartier du Centre - Centrumwijk, Pentagone - Vijfhoek, Bruxelles - Brussel, Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, 1000, België / Belgique / Belgien"
W,1000858041,"www, Benguela, Angola"
N,1002261921,"Bad Hersfeld, Landkreis Hersfeld-Rotenburg, Hessen, 36251, Deutschland"
N,1024114767,"Central im Bürgerbräu, 87, Frankfurter Straße, Zellerau, Würzburg, Bayern, 97082, Deutschland"
N,1037917163,"Dunedin, Dunedin City, Otago, 9054, New Zealand / Aotearoa"
N,1046100133,"Abidjan, Côte d’Ivoire"
N,1051669585,"Bhubaneswar, Bhubaneswar Municipal Corporation, Bhubaneswar (M.Corp.), Khordha, Odisha, 751001, India"
W,1083572360,"St. Laurentius Nebenkapelle, Kirchplatz, Heidingsfeld, Würzburg, Bayern, 97084, Deutschland"
W,1093685103,"Kulturzentrum E-Werk, 1, Fuchsenwiese, Thalermühle, Erlangen, Bayern, 91054, Deutschland"
N,1125912204,"Ketteldorf, Bavaria, Germany"
N,1129364490,"حیدرآباد, تعلقہ حیدرآباد شہر, ضلع حیدرآباد, حیدر آباد ڈویژن, سندھ, پاکستان"
W,1135517980,"27b, Friedrich-Ebert-Ring, Würzburg Altstadt, Würzburg, Bayern, 97072, Deutschland"
W,1142174691,"Richtsbergschule, 3, Karlsbader Weg, Oberer Richtsberg, Richtsberg, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35039, Deutschland"
W,1158269742,"Friedensreich Hundertwasser-Schule, 2, Schorkstraße, Obere Zellerau, Zellerau, Würzburg, Bayern, 97082, Deutschland"
W,1159336739,"Rosengarten, 2, Rosengartenplatz, Oststadt, Schwetzingerstadt/Oststadt, Mannheim, Baden-Württemberg, 68161, Deutschland"
N,1193295282,"Lappersdorf, Eichendorf, Landkreis Dingolfing-Landau, Bayern, Deutschland"
N,1209752072,"Kashipur, Udham Singh Nagar, Uttarakhand, 244713, India"
N,1242998122,"Panama, Panama"
N,1243035214,"Lorra, Campos del Río, Río Mula, Región de Murcia, España"
W,1298098644,"Munster Technological University Kerry South Campus, Clash Road, Tralee Rural ED, Tralee, County Kerry, Munster, V92 VFY6, Éire / Ireland"
N,1342435697,"Nava Raipur, Arang Tahsil, Raipur, Chhattisgarh, India"
W,1355338158,"Old Carpow, Carpow, Perth and Kinross, Alba / Scotland, KY14 6EN, United Kingdom"
N,1372477580,"Helsinki, Helsingin seutukunta, Uusimaa, Manner-Suomi, Suomi / Finland"
N,1398932052,"Knock of Crieff, Crieff, Perth and Kinross, Alba / Scotland, PH7 3LH, United Kingdom"
N,1418701024,"Belfast, Belfast City District, County Antrim, Northern Ireland / Tuaisceart Éireann, BT1 5GS, United Kingdom"
N,1420120430,"Уньт, Хутаг-Өндөр ᠬᠤᠲᠤᠭ ᠥᠨᠳᠦᠷ, Булган ᠪᠤᠯᠠᠭᠠᠨ, Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ"
N,1422314245,"Cork, County Cork, Munster, Éire / Ireland"
N,1431901495,"my döner, Kurt-Schumacher-Straße 14, Erlangen, Germany"
N,1448497912,"Leuven, Vlaams-Brabant, Vlaanderen, België / Belgique / Belgien"
N,1449509957,"Käserei Museum, 7, Rempartstraße, Kenzinger Pfad, Endingen, Verwaltungsverband Nördlicher Kaiserstuhl, Landkreis Emmendingen, Baden-Württemberg, 79346, Deutschland"
N,1498862011,"Little Dunkeld, Perth and Kinross, Alba / Scotland, PH8 0AB, United Kingdom"
N,1576341874,"6, Erhardtstraße, 2.2, Ludwigsvorstadt-Isarvorstadt, München, Bayern, 80469, Deutschland"
N,1585272345,"Büchenbach, Erlangen, Bayern, 91056, Deutschland"
N,1588340047,"Epsom, Epsom and Ewell, Surrey, England, KT19 8DX, United Kingdom"
N,1594844142,"Eckental, Landkreis Erlangen-Höchstadt, Bayern, 90542, Deutschland"
N,1599083298,"Schwäbisch Hall, Verwaltungsgemeinschaft Schwäbisch Hall, Landkreis Schwäbisch Hall, Baden-Württemberg, Deutschland"
N,1600652612,"Mahlwerkk, 11, Westend, Quartier Dreikönig, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
N,1602111978,"Fürth, Bayern, 90762, Deutschland"
N,1616078487,"Santa Cruz, Santa Cruz County, California, United States of America"
N,1627986501,"Sieglitzhof, Erlangen, Bayern, 91054, Deutschland"
N,1635617294,"Laucha, Löbau, Görlitz, Sachsen, 02708, Deutschland"
N,1635651356,"Bruxelles - Brussel, Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
N,1643504896,"عمان, ناحية عمان, لواء قصبة عمان, عمان, 11118, الأردن"
N,1647327748,"Henstedt, Henstedt-Ulzburg, Kreis Segeberg, Schleswig-Holstein, 24558, Deutschland"
N,1651888734,"Hannover, Region Hannover, Niedersachsen, Deutschland"
N,1667005776,"Halle (Saale), Sachsen-Anhalt, Deutschland"
N,1667671370,"الأقصر, 85951, مصر"
N,1668655163,"Gent, Oost-Vlaanderen, 9001, België / Belgique / Belgien"
N,1673805665,"Erl, Stachusried, Markt Indersdorf, Landkreis Dachau, Bayern, 85229, Deutschland"
N,1674026139,"Stuttgart, Baden-Württemberg, Deutschland"
N,1685767121,"Jammu, Jammu district, Jammu and Kashmir, 180001, India"
N,1686293227,"Москва, Центральный федеральный округ, 103073, Россия"
N,1687216929,"Panaji, Tiswadi, North Goa, Goa, 403001, India"
N,1689366777,"Philipp-Soldan-Forum, 3, Teichweg, Frankenberg, Frankenberg (Eder), Landkreis Waldeck-Frankenberg, Hessen, 35066, Deutschland"
N,1691675873,"Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33000, France"
N,1692549353,"Reigate, Reigate and Banstead, Surrey, England, RH2 0AA, United Kingdom"
N,1695218178,"Potsdam, Brandenburg, Deutschland"
N,1699640925,"طرابلس, ليبيا"
N,1738808199,"Los Angeles, Los Angeles County, California, 90012, United States of America"
N,1764285233,"Volkshochschule Fürth, 27, Hirschenstraße, Innenstadt, Süd, Fürth, Bayern, 90762, Deutschland"
N,1801308037,"Austin, Travis County, Texas, United States of America"
N,1813843962,"TTZ - Technologie & Tagungszentrum Marburg, 3, Software-Center, Südviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
N,1824135555,"San Diego, San Diego County, California, 92101, United States of America"
N,1880441437,"Vijayawada, Vijayawada (Urban), NTR, Andhra Pradesh, 520001, India"
N,1882099475,"İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34122, Türkiye"
N,1886594378,"لاہور, تحصیل لاہور شہر, ضلع لاہور, لاہور ڈویژن, پنجاب, 54500, پاکستان"
N,1934239893,"لاڑکانہ, تعلقہ لاڑکانہ, ضلع لاڑکانہ, لاڑکانہ ڈویژن, سندھ, 77150, پاکستان"
N,2014216500,"Madia, 47, Lindenstraße, Nikolaigärten, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
N,2022807192,"Vadodara, Vadodara Rural Taluka, Vadodara, Gujarat, 390001, India"
N,2028126814,"Tullibardine, Auchterarder, Perth and Kinross, Alba / Scotland, PH3 1JU, United Kingdom"
N,2087401278,"AWO AnsprechBar, 46, Semmelstraße, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
N,2141899759,"Baghpat, Uttar Pradesh, 250609, India"
N,2149000430,"Benin City, Oredo, Edo, 300241, Nigeria"
N,2188540033,"Okanguati, Kunene Region, Namibia"
N,2198046262,"Dron, Perth and Kinross, Alba / Scotland, PH14 9SN, United Kingdom"
N,2247730880,"Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
N,2276754230,"Nhlangano, Inkhundla Mbangweni, Shiselweni, Eswatini"
N,2278426212,"Ernakulam, Kanayannur, Ernakulam, Kerala, 682035, India"
N,2285116859,"Nurn, Steinwiesen, Landkreis Kronach, Bayern, 96349, Deutschland"
N,2290247316,"Airntully, Perth and Kinross, Alba / Scotland, PH1 4PH, United Kingdom"
N,2290378830,"Murthly, Perth and Kinross, Alba / Scotland, PH1 4DT, United Kingdom"
N,2311720702,"Rajas, Sardarshahar Tehsil, Churu, Rajasthan, India"
N,2314213771,"26, Barfüßerstraße, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
N,2316854119,"Weltladen, 7, Markt, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
N,2394409479,"Have, Afadzato South District, Volta Region, Ghana"
N,2409551371,"Udaipur, Girwa Tehsil, Udaipur, Rajasthan, 313001, India"
N,2443571734,"B 3, Ortenberg, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35039, Deutschland"
N,2501933129,"Tura, Gambegre, West Garo Hills, Meghalaya, 794001, India"
N,2510123017,"Ranchi, Kanke, Ranchi, Jharkhand, 834001, India"
N,2518173352,"Malang, Kota Malang, Jawa Timur, Jawa, Indonesia"
N,2542830949,"Aldclune, Perth and Kinross, Alba / Scotland, PH16 5LJ, United Kingdom"
N,2606454014,"Schwarzweller, 3, Hofstraße, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
N,2638593202,"127, Henkestraße, Röthelheimpark, Erlangen, Bayern, 91052, Deutschland"
N,2667308200,"ننكانہ صاحِب‬, تحصيل ننكانہ صاحب, ضلع ننكانہ صاحب, لاہور ڈویژن, پنجاب, 39100, پاکستان"
N,2680466624,"Pitkeathly Wells, Perth, Perth and Kinross, Alba / Scotland, PH2 9HA, United Kingdom"
N,2689551456,"Eldoret, Kimumu ward, Moiben, Uasin Gishu, 30100, Kenya"
N,2702635872,"Waterberg, Kudu Street, Lephalale Ward 1, Lephalale Local Municipality, Waterberg District Municipality, Limpopo, 0557, South Africa"
N,2718555130,"Asia, San Pietro in Casale, Unione Reno Galliera, Bologna, Emilia-Romagna, 40018, Italia"
N,2824454497,"Plaridel, Bulacan, Central Luzon, 3004, Philippines"
N,2897566195,"Wissenschaftsetage im Bildungsforum, Am Kanal, Nikolaigärten, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
N,2993835452,"Old Blair, Blair Atholl, Perth and Kinross, Alba / Scotland, PH18 5TX, United Kingdom"
N,3050597953,"Irish Pub Shamrock, 2, Karl-Bautz-Straße, Bürkle, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
N,3068036763,"TTZ - Technologie- & Tagungszentrum Marburg, 3, Software-Center, Südviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
N,3147833520,"Ravet, Haveli, Pune, Maharashtra, 412110, India"
N,3181550515,"کراچی, کراچی ڈویژن, سندھ, پاکستان"
N,3206105022,"Sparkasse, 50, Barfüßerstraße, Oberstadt, Altstadt, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
N,3207873659,"Ealing, London, Greater London, England, W5 5DG, United Kingdom"
N,3227589041,"Wakiso, Central Region, Uganda"
N,3231429786,"Brandenburg Museum für Zukunft, Gegenwart und Geschichte, 9, Am Neuen Markt, Nikolaigärten, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
N,3233393892,"Chennai, Chennai Corporation, Chennai, Tamil Nadu, 600001, India"
N,3315149617,"Kikyusa, Luweero, Central Region, Uganda"
N,3318555982,"Filmmuseum Potsdam, 1a, Breite Straße, Nikolaigärten, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
N,3401391999,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India"
N,3442474911,"ঢাকা, ঢাকা মহানগর, ঢাকা জেলা, ঢাকা বিভাগ, 1215, বাংলাদেশ"
N,3488243604,"Malvern, 6, eThekwini Ward 63, Queensburgh, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4093, South Africa"
N,3494100585,"Bürkle-Bleiche, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
N,3500961528,"Nansana, Wakiso, Central Region, Uganda"
N,3590582644,"93, Kaiserstraße, Innenstadt-Ost Südwestlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76133, Deutschland"
N,3708908904,"码市镇, 江华瑶族自治县, 永州市, 湖南省, 中国"
N,3737840739,"Lowbanks, Haldimand County, Southwestern Ontario, Ontario, N0A 1K0, Canada"
N,3739658975,"Lesecafé Erlangen, 55, Hauptstraße, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
N,3755946675,"1, Hauptstraße, Zell am Main, Landkreis Würzburg, Bayern, 97299, Deutschland"
N,3831141182,"Frankf. Ruderclub Fechenheim FRCF 1887, 1, Fechenheimer Leinpfad, Fechenheim, Ost, Frankfurt am Main, Hessen, 60386, Deutschland"
N,3861010220,"konte[:x]t, 32, Hermann-Elflein-Straße, Nikolaigärten, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
N,3862624198,"Kochi, Ernakulam, Kerala, 682001, India"
N,4009196574,"Gree, تحصیل چترال, ضلع چترال زیریں, ضلع چترال, مالاکنڈ ڈویژن, خیبر پختونخوا, پاکستان"
N,4107967280,"Blairgowrie and Rattray, Perth and Kinross, Alba / Scotland, PH10 6AB, United Kingdom"
N,4212988896,"110, Rothenburger Straße, Sündersbühl, Sankt Leonhard, Nürnberg, Bayern, 90439, Deutschland"
N,4298140251,"Hargeysa هرجيسا, Woqooyi Galbeed, Soomaaliland أرض الصومال, Soomaaliya الصومال"
N,4353382085,"Morogoro, Coastal Zone, Tanzania"
N,4402951174,"Daggakraal, Pixley Ka Seme Local Municipality, Gert Sibande, Mpumalanga, South Africa"
N,4427680493,"Kulturpunkt Bruck, 6, Fröbelstraße, Stadtrandsiedlung, Am Anger, Erlangen, Bayern, 91058, Deutschland"
N,4430328343,"Thrissur, Kerala, 680001, India"
N,4539661238,"乌镇, 榆林市, 陕西省, 中国"
N,4824736425,"Aberfeldy, Perth and Kinross, Alba / Scotland, PH15 2DD, United Kingdom"
N,5022667001,"Maroc, Komuna e Kamenicës / Opština Kamenica, Rajoni i Gjilanit / Gnjilanski okrug, 62000, Kosova / Kosovo"
N,5305657051,"Struan, Perth and Kinross, Alba / Scotland, PH18 5UB, United Kingdom"
N,5486035529,"Gurdaspur, Gurdaspur Tahsil, Gurdaspur, Punjab, 143521, India"
N,5504819056,"34, Sunnyfield Crescent, Marlborough, Glenfield, Kaipātiki, Auckland, 0629, New Zealand / Aotearoa"
N,5522739877,"Hyderabad, Zahirabad mandal, Sangareddy, Telangana, 502220, India"
N,5527648921,"Blackpool, Lancashire, England, FY1 1DL, United Kingdom"
N,5531917208,"بھمبر, تحصیل بھمبر, ضلع بھمبر, میرپور ڈویژن, آزاد کشمیر, پاکستان"
N,5537570373,"Köhlers, 2b, Am Schloß, Rottenbauer, Würzburg, Bayern, 97084, Deutschland"
N,5722967600,"Khordha, Odisha, 752055, India"
N,5925600644,"Londin, Yahukimo, Papua Pegunungan, Western New Guinea, Indonesia"
N,5992178210,"California, Moniteau County, Missouri, United States of America"
N,6211766617,"Uthukottai, Uthukkottai, Thiruvallur, Tamil Nadu, 602026, India"
N,6481464402,"Middleton, Potterton, Aberdeenshire, Alba / Scotland, AB23 8UT, United Kingdom"
N,6647408855,"Regina (city), Saskatchewan, S4T 0X9, Canada"
N,6658113961,"Koica cameroo coree, Rue 1.792, Bastos, Yaoundé I, Communauté urbaine de Yaoundé, Mfoundi, Centre, Cameroun"
N,6683944704,"Garou, Malanville, Alibori, Bénin"
N,6765699485,"Lilongwe, Central Region, Malawi"
N,7020623886,"Vidisha, Vidisha NagarTahsil, Vidisha, Madhya Pradesh, 464001, India"
N,7205291725,"10, Kalchstraße, Rosenviertel, Memmingen, Bayern, 87700, Deutschland"
N,7499335147,"Maryd, Alingsås distrikt, Alingsås kommun, Västra Götalands län, 441 51, Sverige"
N,7514139011,"Kuttanadu Development Section, Vaikom, Padinjare Nad Road, Kochukavala, Vaikom, Kottayam, Kerala, 686141, India"
N,7646215719,"Westminster, Millbank, City of Westminster, Greater London, England, SW1P 3JX, United Kingdom"
N,7649814849,"El Chino, Tamasopo, San Luis Potosí, 79243, México"
N,7839987371,"Garmisch, Garmisch-Partenkirchen, Landkreis Garmisch-Partenkirchen, Bayern, 82467, Deutschland"
N,8282467248,"释迦文佛塔, 荔城大道, 凤凰山街道, 城厢区, 莆田市, 福建省, 351100, 中国"
N,8469219857,"Marrocco, Casalvieri, Frosinone, Lazio, 03034, Italia"
N,8541366252,"চট্টগ্রাম, Chittagong City, চট্টগ্রাম জেলা, চট্টগ্রাম বিভাগ, 4000, বাংলাদেশ"
N,8685851399,"10, Lorenzer Platz, Altstadt, St. Lorenz, Nürnberg, Bayern, 90402, Deutschland"
N,8757639768,"Dorftreff Kaffeesatz, 44, Hauptstraße, Malterdingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79364, Deutschland"
N,8808263154,"Arburg, Habsheim, Mulhouse, Haut-Rhin, Grand Est, France métropolitaine, 68440, France"
N,8923659604,"جمالپور, تحصیل شکرگڑھ, ضلع نارووال, گوجرانوالہ ڈویژن, پنجاب, پاکستان"
N,9314663092,"رسول پور, تحصیل لاہور شہر, ضلع لاہور, لاہور ڈویژن, پنجاب, 53701, پاکستان"
N,9424634217,"DAV Kletter- und Vereinszentrum / Sparkassen Bergwelt, 116, Hartmannstraße, Sebaldussiedlung, Erlangen, Bayern, 91052, Deutschland"
N,9452645121,"Afric', Avenue Paul Doumer, Poto-Poto, Poto-Poto (arrondissement 3), Brazzaville (commune), Brazzaville (département), Congo"
N,9583206205,"Bangla, Devendranagar Tahsil, Panna, Madhya Pradesh, India"
N,9637312475,"Karlstorbahnhof, 3, Marlene-Dietrich-Platz, Südstadt, Heidelberg, Baden-Württemberg, 69126, Deutschland"
N,9651787397,"Seguku, Wakiso, Central Region, Uganda"
N,9655019076,"Christlicher Verein Junger Menschen Würzburg e.V., 2, Wilhelm-Schwinn-Platz, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
N,9784135870,"Ndeiya, Waseges ward, Subukia, Nakuru, Kenya"
N,9928246412,"Ital, Via Pasubio, Santa Lucia, Siracusa, Sicilia, Italia"
N,10056240500,"4a, Schulstraße, Schwabendorf, Schöne Aussicht, Schwabendorf, Rauschenberg, Landkreis Marburg-Biedenkopf, Hessen, 35282, Deutschland"
N,10244451674,"Kulturcafé Windrose, 6, Strackgasse, Altstadt, Oberursel-Mitte, Oberursel (Taunus), Hochtaunuskreis, Hessen, 61440, Deutschland"
N,10280099071,"KFZ, Biegenstraße, Biegenviertel, Campusviertel, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland"
N,10584825802,"Evangelische Studierendengemeinde Würzburg, 27b, Friedrich-Ebert-Ring, Würzburg Altstadt, Würzburg, Bayern, 97072, Deutschland"
N,10722994455,"Ferme Rose - Hof ten Hove - Ferme Rose - Ferme Rose, Avenue De Fré - De Frélaan, Globe, Uccle - Ukkel, Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, 1180, België / Belgique / Belgien"
N,10973286195,"99, Rottendorfer Straße, Hubland, Frauenland, Würzburg, Bayern, 97074, Deutschland"
N,11023388994,"76, Rue du Progrès - Vooruitgangstraat, Quartier Nord - Noordwijk, Schaerbeek - Schaarbeek, Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, 1030, België / Belgique / Belgien"
N,11068300282,"M25, 25, Münsterplatz, Innenstadt, Mitte, Ulm, Baden-Württemberg, 89073, Deutschland"
N,11739424886,"9, Am See, Münsterschwarzach, Schwarzach am Main, Landkreis Kitzingen, Bayern, 97359, Deutschland"
N,12069364068,"roccafé, Hauptstraße, Denzlingen, GVV Denzlingen-Vörstetten-Reute, Landkreis Emmendingen, Baden-Württemberg, 79211, Deutschland"
N,12214638207,"Café Mares, 1, Domerschulstraße, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
N,12337432759,"e+KUBATOR, 11, Palo-Alto-Platz, Heidelberg Innovation Park, Kirchheim, Heidelberg, Baden-Württemberg, 69124, Deutschland"
